LINKNO,subw_4,subw_5,subw_6,subw_7,subw_8
113019,172,73,54,48,48
113020,709,109,65,55,48
113022,600,174,80,55,48
113023,506,157,75,55,48
113024,303,109,65,55,48
113026,449,144,75,55,48
113027,383,132,71,55,48
113031,322,109,65,55,48
113032,303,109,65,55,48
113033,303,109,65,55,48
113034,304,110,66,56,48
113036,378,130,61,48,48
113037,421,129,61,48,48
113040,410,108,64,54,48
113042,446,108,64,54,48
113045,558,169,74,55,48
113047,370,123,72,55,48
113048,473,151,77,54,48
113052,551,151,77,54,48
113055,542,164,66,56,48
113057,304,110,66,56,48
113063,656,182,77,54,48
113064,374,127,73,56,48
113067,660,162,76,54,48
113068,304,110,66,56,48
113070,592,110,66,56,48
113072,653,110,66,56,48
113073,802,210,66,56,48
113076,680,195,85,56,48
113080,795,217,87,56,48
113084,758,195,85,56,48
113089,0,0,0,0,0
113091,784,214,85,56,48
113092,810,214,85,56,48
113094,805,195,85,56,48
113096,763,207,82,56,48
113098,788,207,82,56,48
113155,398,94,59,50,49
113167,422,137,58,50,49
113168,910,242,91,55,48
113171,407,118,58,50,49
113172,731,203,83,52,49
113174,451,135,69,51,49
113175,256,97,60,50,49
113176,451,135,69,51,49
113178,717,191,79,52,49
113179,401,135,69,51,49
113180,240,88,51,50,49
113181,924,246,91,55,48
113182,353,107,53,51,49
113184,902,109,65,55,48
113186,538,165,79,52,49
113187,876,234,90,55,48
113188,198,79,52,50,49
113189,140,62,48,24,24
113190,140,62,48,24,24
113191,610,165,79,52,49
113193,119,63,48,24,24
113196,101,51,48,24,24
113200,108,60,52,50,49
113201,80,53,50,49,49
113203,58,53,50,49,49
113204,872,109,65,55,48
113205,373,126,56,52,49
113207,866,228,89,55,48
113208,167,71,53,51,49
113210,861,220,65,55,48
113211,212,75,55,49,49
113212,851,229,89,55,48
113213,195,81,56,52,49
113214,195,81,56,52,49
113215,838,222,89,55,48
113216,0,0,0,0,0
113217,243,81,56,52,49
113218,811,222,89,55,48
113219,813,216,86,55,48
113221,816,215,86,55,48
113222,517,141,67,53,49
113225,253,90,56,52,49
113226,234,86,57,53,49
113227,91,52,49,48,48
113228,250,82,57,53,49
113229,250,82,57,53,49
113230,384,113,67,53,49
113231,275,102,57,53,49
113234,57,52,49,48,48
113235,326,112,62,48,48
113237,193,70,49,48,48
113238,659,109,65,55,48
113239,274,82,57,53,49
113241,294,82,57,53,49
113242,298,104,63,48,48
113243,232,89,49,48,48
113244,712,199,65,55,48
113247,702,109,65,55,48
113249,285,101,54,48,48
113250,449,144,75,55,48
113251,382,131,71,55,48
113255,391,128,71,55,48
113256,488,152,65,55,48
113257,404,109,65,55,48
113259,534,129,61,48,48
113260,308,93,61,48,48
113261,293,93,61,48,48
113264,410,108,64,54,48
113266,304,110,66,56,48
113267,554,129,61,48,48
113268,437,130,61,48,48
113269,832,224,88,56,48
113271,502,148,72,55,48
113272,302,108,64,54,48
113276,435,139,73,56,48
113279,540,147,72,55,48
113281,541,147,72,55,48
113283,621,181,77,54,48
113287,527,160,78,56,48
113288,514,161,78,56,48
113289,584,162,76,54,48
113291,528,162,76,54,48
113292,849,217,87,56,48
113294,304,110,66,56,48
113296,827,217,87,56,48
113297,799,219,87,56,48
113300,802,210,66,56,48
113302,661,162,76,54,48
113308,855,219,87,56,48
113313,749,206,82,56,48
113316,744,205,85,56,48
113320,766,208,82,56,48
113327,788,207,82,56,48
113330,839,227,85,56,48
113378,477,137,58,50,49
113379,929,245,92,55,48
113387,544,135,69,51,49
113390,431,138,58,50,49
113391,939,242,91,55,48
113392,937,242,91,55,48
113394,282,95,59,50,49
113395,452,136,69,51,49
113397,255,96,60,50,49
113398,737,202,83,52,49
113399,333,118,58,50,49
113400,910,242,91,55,48
113402,717,191,79,52,49
113403,713,191,79,52,49
113404,676,194,83,52,49
113405,887,237,65,55,48
113406,359,116,69,51,49
113408,893,237,65,55,48
113410,931,246,91,55,48
113412,620,165,79,52,49
113413,178,72,51,50,49
113414,102,60,52,50,49
113415,121,63,48,24,24
113417,80,53,50,49,49
113419,162,71,53,51,49
113420,96,59,51,50,49
113422,99,51,48,24,24
113424,160,67,52,50,49
113425,109,59,51,50,49
113426,109,59,51,50,49
113427,538,165,79,52,49
113429,303,109,65,55,48
113430,58,53,50,49,49
113431,303,109,65,55,48
113432,852,215,86,55,48
113433,56,33,33,33,33
113434,862,220,65,55,48
113435,854,228,89,55,48
113437,826,215,86,55,48
113438,851,229,89,55,48
113439,830,225,65,55,48
113440,81,57,49,48,48
113441,454,81,56,52,49
113442,834,109,65,55,48
113443,804,220,65,55,48
113446,816,215,86,55,48
113448,57,52,49,48,48
113449,409,113,67,53,49
113450,213,85,57,53,49
113451,157,58,50,49,49
113453,724,201,80,55,48
113455,770,212,86,55,48
113458,388,125,68,53,49
113459,671,171,80,55,48
113460,260,82,57,53,49
113461,196,82,57,53,49
113463,597,171,80,55,48
113464,278,100,54,48,48
113466,298,104,63,48,48
113467,57,52,49,48,48
113473,224,80,54,48,48
113475,575,171,80,55,48
113478,245,93,61,48,48
113481,603,176,81,55,48
113483,378,130,61,48,48
113484,293,93,61,48,48
113485,341,121,66,56,48
113488,439,143,74,55,48
113489,483,151,77,54,48
113490,439,143,74,55,48
113491,552,166,77,54,48
113493,832,224,88,56,48
113495,550,143,74,55,48
113496,304,110,66,56,48
113498,550,143,74,55,48
113500,461,147,72,55,48
113507,622,182,77,54,48
113508,621,181,77,54,48
113511,304,110,66,56,48
113512,527,160,78,56,48
113513,374,127,73,56,48
113515,565,161,78,56,48
113518,635,178,66,56,48
113524,800,213,66,56,48
113527,565,161,78,56,48
113537,774,205,85,56,48
113607,918,244,92,55,48
113611,937,242,91,55,48
113613,255,96,60,50,49
113614,939,242,91,55,48
113615,937,242,91,55,48
113618,910,242,91,55,48
113619,401,135,69,51,49
113623,408,118,58,50,49
113624,910,242,91,55,48
113626,720,197,79,52,49
113628,902,109,65,55,48
113630,887,237,65,55,48
113631,118,62,48,24,24
113633,152,62,48,24,24
113634,931,246,91,55,48
113636,704,187,83,52,49
113637,620,165,79,52,49
113638,329,116,69,51,49
113639,102,60,52,50,49
113641,80,53,50,49,49
113643,209,84,53,51,49
113644,162,71,53,51,49
113645,102,60,52,50,49
113646,101,51,48,24,24
113647,92,51,48,24,24
113648,667,189,84,52,49
113649,217,71,53,51,49
113650,295,75,55,49,49
113651,674,190,84,52,49
113654,80,53,50,49,49
113655,303,109,65,55,48
113657,425,140,56,52,49
113658,64,50,21,21,21
113659,861,220,65,55,48
113661,303,109,65,55,48
113662,838,222,89,55,48
113663,7,7,7,7,7
113664,86,58,50,49,49
113665,562,141,67,53,49
113666,82,57,49,48,48
113668,105,57,49,48,48
113670,781,109,65,55,48
113671,52,49,16,16,16
113672,409,113,67,53,49
113673,399,125,68,53,49
113675,229,87,57,53,49
113676,75,48,12,12,12
113677,723,200,80,55,48
113679,761,209,65,55,48
113680,137,49,16,16,16
113682,775,212,86,55,48
113683,575,171,80,55,48
113684,196,82,57,53,49
113687,303,109,65,55,48
113688,261,98,62,48,48
113689,231,89,49,48,48
113690,289,105,57,53,49
113691,289,105,57,53,49
113694,466,131,71,55,48
113697,506,157,75,55,48
113699,651,185,81,55,48
113702,331,108,64,54,48
113705,603,176,81,55,48
113707,293,93,61,48,48
113708,355,109,65,55,48
113710,377,129,61,48,48
113712,585,109,65,55,48
113713,434,123,72,55,48
113715,302,108,64,54,48
113717,617,180,81,55,48
113719,832,224,88,56,48
113720,829,223,88,56,48
113722,820,224,88,56,48
113724,550,143,74,55,48
113725,491,151,77,54,48
113728,708,181,77,54,48
113731,618,172,66,56,48
113732,514,161,78,56,48
113733,424,139,73,56,48
113735,795,217,87,56,48
113736,619,172,66,56,48
113737,526,160,78,56,48
113738,304,110,66,56,48
113739,795,217,87,56,48
113741,526,160,78,56,48
113742,849,217,87,56,48
113746,565,161,78,56,48
113748,799,219,87,56,48
113749,599,139,73,56,48
113750,0,0,0,0,0
113751,526,160,78,56,48
113754,526,160,78,56,48
113757,682,186,66,56,48
113758,754,196,82,56,48
113772,815,195,85,56,48
113775,839,227,85,56,48
113834,305,96,60,50,49
113837,361,94,59,50,49
113839,0,0,0,0,0
113841,255,96,60,50,49
113842,910,242,91,55,48
113843,719,198,79,52,49
113844,283,95,59,50,49
113847,928,247,91,55,48
113848,910,242,91,55,48
113850,720,197,79,52,49
113852,897,238,65,55,48
113855,186,78,52,50,49
113856,146,68,52,50,49
113857,221,78,52,50,49
113860,892,234,90,55,48
113861,303,109,65,55,48
113862,608,165,79,52,49
113863,102,60,52,50,49
113865,658,187,83,52,49
113866,92,51,48,24,24
113867,538,165,79,52,49
113868,162,71,53,51,49
113869,349,106,53,51,49
113870,869,225,65,55,48
113871,160,67,52,50,49
113872,872,109,65,55,48
113873,149,66,51,50,49
113874,195,81,56,52,49
113875,830,225,65,55,48
113876,67,51,48,24,24
113878,106,59,51,50,49
113879,67,51,48,24,24
113880,58,53,50,49,49
113882,56,33,33,33,33
113886,804,220,65,55,48
113887,15,15,15,15,15
113888,812,216,86,55,48
113890,78,54,50,49,49
113891,48,2,2,2,2
113892,70,54,50,49,49
113894,781,109,65,55,48
113895,196,82,57,53,49
113896,320,113,67,53,49
113897,794,216,86,55,48
113899,229,87,57,53,49
113900,69,49,16,16,16
113901,303,109,65,55,48
113903,785,109,65,55,48
113904,405,103,63,48,48
113906,137,49,16,16,16
113908,671,171,80,55,48
113911,303,109,65,55,48
113912,271,99,63,48,48
113913,324,111,62,48,48
113914,712,199,65,55,48
113916,276,101,54,48,48
113917,276,101,54,48,48
113918,489,153,75,55,48
113921,709,109,65,55,48
113923,651,185,81,55,48
113926,331,108,64,54,48
113929,694,193,81,55,48
113931,303,109,65,55,48
113932,303,109,65,55,48
113933,534,129,61,48,48
113934,438,130,61,48,48
113935,553,129,61,48,48
113936,603,176,81,55,48
113937,468,143,74,55,48
113939,439,143,74,55,48
113941,700,192,81,55,48
113942,473,151,77,54,48
113945,589,173,77,54,48
113948,710,180,81,55,48
113949,500,155,78,56,48
113952,424,139,73,56,48
113955,771,110,66,56,48
113956,527,160,78,56,48
113958,582,163,76,54,48
113960,762,210,66,56,48
113962,734,110,66,56,48
113965,526,160,78,56,48
113969,304,110,66,56,48
113970,527,160,78,56,48
113972,795,217,87,56,48
113973,595,167,73,56,48
113974,856,219,87,56,48
113975,855,219,87,56,48
113978,683,186,66,56,48
113981,744,205,85,56,48
113982,767,195,85,56,48
113984,874,232,87,56,48
113986,879,232,87,56,48
114055,255,96,60,50,49
114057,251,94,59,50,49
114058,544,135,69,51,49
114060,251,94,59,50,49
114061,402,136,69,51,49
114066,906,239,65,55,48
114067,910,242,91,55,48
114068,282,95,59,50,49
114071,900,239,65,55,48
114072,910,242,91,55,48
114073,202,83,58,50,49
114078,240,88,51,50,49
114079,241,88,51,50,49
114080,303,109,65,55,48
114081,649,188,79,52,49
114086,891,234,90,55,48
114087,187,79,52,50,49
114088,156,68,52,50,49
114089,303,109,65,55,48
114090,162,71,53,51,49
114091,885,236,65,55,48
114092,885,236,65,55,48
114093,538,165,79,52,49
114094,870,225,65,55,48
114095,162,71,53,51,49
114097,162,71,53,51,49
114098,674,190,84,52,49
114099,303,109,65,55,48
114100,236,75,55,49,49
114102,175,71,53,51,49
114103,183,75,55,49,49
114104,336,115,56,52,49
114106,86,58,50,49,49
114111,360,81,56,52,49
114112,816,215,86,55,48
114114,78,54,50,49,49
114115,61,48,12,12,12
114116,243,81,56,52,49
114117,61,48,12,12,12
114118,811,222,89,55,48
114119,409,113,67,53,49
114120,722,200,80,55,48
114121,793,215,86,55,48
114123,715,201,80,55,48
114124,57,52,49,48,48
114126,57,52,49,48,48
114128,761,209,65,55,48
114130,321,114,68,53,49
114132,629,174,80,55,48
114134,164,49,16,16,16
114135,786,211,65,55,48
114136,357,122,68,53,49
114140,506,157,75,55,48
114141,261,98,62,48,48
114142,489,153,75,55,48
114144,199,52,49,48,48
114148,345,80,54,48,48
114149,346,80,54,48,48
114150,471,149,65,55,48
114153,695,193,81,55,48
114155,504,156,65,55,48
114157,534,129,61,48,48
114158,339,120,65,55,48
114159,377,129,61,48,48
114161,559,170,74,55,48
114162,554,129,61,48,48
114163,614,175,65,55,48
114168,491,151,77,54,48
114169,473,151,77,54,48
114173,304,110,66,56,48
114175,588,151,77,54,48
114176,453,127,73,56,48
114180,618,172,66,56,48
114182,528,162,76,54,48
114184,304,110,66,56,48
114186,827,217,87,56,48
114188,535,127,73,56,48
114189,734,110,66,56,48
114191,528,162,76,54,48
114193,795,217,87,56,48
114194,803,210,66,56,48
114196,860,230,87,56,48
114197,565,161,78,56,48
114199,795,217,87,56,48
114200,565,161,78,56,48
114202,744,205,85,56,48
114205,774,205,85,56,48
114207,754,196,82,56,48
114208,879,232,87,56,48
114280,255,96,60,50,49
114285,936,242,91,55,48
114288,307,96,60,50,49
114292,407,118,58,50,49
114293,282,95,59,50,49
114294,402,136,69,51,49
114297,395,118,58,50,49
114302,252,95,59,50,49
114303,237,91,59,50,49
114305,887,237,65,55,48
114311,197,79,52,50,49
114312,197,79,52,50,49
114313,888,234,90,55,48
114314,350,106,53,51,49
114316,159,67,52,50,49
114318,303,109,65,55,48
114319,538,165,79,52,49
114320,87,51,48,24,24
114321,495,126,56,52,49
114324,419,126,56,52,49
114325,116,61,51,50,49
114326,262,75,55,49,49
114327,373,126,56,52,49
114328,850,229,89,55,48
114330,309,81,56,52,49
114335,195,81,56,52,49
114336,303,109,65,55,48
114337,63,50,21,21,21
114338,86,58,50,49,49
114339,75,48,12,12,12
114340,195,81,56,52,49
114341,411,113,67,53,49
114343,768,209,65,55,48
114344,770,212,86,55,48
114345,303,109,65,55,48
114346,52,49,16,16,16
114347,781,109,65,55,48
114348,91,52,49,48,48
114350,141,52,49,48,48
114353,258,77,49,48,48
114354,775,212,86,55,48
114356,786,211,65,55,48
114357,164,49,16,16,16
114358,356,114,68,53,49
114360,0,0,0,0,0
114364,575,171,80,55,48
114365,522,153,75,55,48
114367,57,52,49,48,48
114368,245,93,61,48,48
114372,383,132,71,55,48
114373,188,80,54,48,48
114374,303,109,65,55,48
114377,695,193,81,55,48
114379,303,109,65,55,48
114381,534,129,61,48,48
114382,418,109,65,55,48
114383,363,121,66,56,48
114386,510,159,77,54,48
114387,700,192,81,55,48
114388,473,151,77,54,48
114391,551,151,77,54,48
114392,302,108,64,54,48
114393,493,150,76,54,48
114395,589,173,77,54,48
114399,543,164,66,56,48
114400,304,110,66,56,48
114401,708,181,77,54,48
114402,621,181,77,54,48
114406,527,160,78,56,48
114410,795,217,87,56,48
114412,557,168,73,56,48
114413,762,210,66,56,48
114415,557,168,73,56,48
114418,802,210,66,56,48
114419,598,139,73,56,48
114424,680,195,85,56,48
114429,873,231,87,56,48
114431,754,196,82,56,48
114438,760,208,82,56,48
114504,544,135,69,51,49
114506,918,244,92,55,48
114512,307,96,60,50,49
114514,282,95,59,50,49
114516,452,136,69,51,49
114517,402,136,69,51,49
114518,402,136,69,51,49
114521,927,247,91,55,48
114523,252,95,59,50,49
114525,210,68,52,50,49
114526,329,116,69,51,49
114527,396,116,69,51,49
114530,152,62,48,24,24
114531,102,60,52,50,49
114532,110,51,48,24,24
114533,140,62,48,24,24
114535,145,59,51,50,49
114536,286,71,53,51,49
114538,658,187,83,52,49
114539,145,59,51,50,49
114540,159,67,52,50,49
114542,303,109,65,55,48
114543,195,81,56,52,49
114544,95,56,50,49,49
114545,591,81,56,52,49
114548,872,109,65,55,48
114549,162,71,53,51,49
114550,373,126,56,52,49
114551,373,126,56,52,49
114552,866,228,89,55,48
114553,100,53,50,49,49
114554,347,81,56,52,49
114559,195,81,56,52,49
114561,78,54,50,49,49
114562,200,81,56,52,49
114563,144,65,50,49,49
114564,195,81,56,52,49
114565,448,142,67,53,49
114567,781,109,65,55,48
114568,781,109,65,55,48
114570,91,52,49,48,48
114572,394,111,62,48,48
114574,405,103,63,48,48
114577,414,103,63,48,48
114581,271,99,63,48,48
114582,388,125,68,53,49
114584,303,109,65,55,48
114587,629,174,80,55,48
114588,629,174,80,55,48
114589,597,171,80,55,48
114591,303,109,65,55,48
114592,57,52,49,48,48
114596,546,109,65,55,48
114597,292,52,49,48,48
114599,303,109,65,55,48
114602,534,129,61,48,48
114605,377,129,61,48,48
114607,571,170,74,55,48
114610,362,123,72,55,48
114612,443,110,66,56,48
114615,304,110,66,56,48
114616,374,127,73,56,48
114617,304,110,66,56,48
114619,472,150,76,54,48
114622,602,151,77,54,48
114623,821,221,88,56,48
114624,791,110,66,56,48
114625,771,110,66,56,48
114626,528,162,76,54,48
114636,0,0,0,0,0
114639,526,160,78,56,48
114640,825,219,87,56,48
114642,800,213,66,56,48
114643,607,168,73,56,48
114648,735,205,85,56,48
114649,565,161,78,56,48
114653,878,232,87,56,48
114655,774,205,85,56,48
114662,680,195,85,56,48
114663,773,196,82,56,48
114669,760,208,82,56,48
114726,251,94,59,50,49
114736,305,96,60,50,49
114737,202,83,58,50,49
114738,908,241,92,55,48
114740,451,135,69,51,49
114741,457,135,69,51,49
114742,910,242,91,55,48
114745,900,239,65,55,48
114747,353,107,53,51,49
114748,220,78,52,50,49
114749,252,95,59,50,49
114750,396,116,69,51,49
114751,716,191,79,52,49
114752,215,78,52,50,49
114754,152,62,48,24,24
114755,186,78,52,50,49
114756,146,68,52,50,49
114757,416,133,70,51,49
114759,679,189,84,52,49
114760,162,71,53,51,49
114762,687,189,84,52,49
114763,208,84,53,51,49
114764,177,71,53,51,49
114768,102,60,52,50,49
114772,872,109,65,55,48
114773,175,71,53,51,49
114774,852,215,86,55,48
114775,373,126,56,52,49
114776,303,109,65,55,48
114777,129,53,50,49,49
114778,303,109,65,55,48
114779,19,19,19,19,19
114780,57,52,49,48,48
114782,63,50,21,21,21
114783,817,212,86,55,48
114784,70,54,50,49,49
114785,84,55,50,49,49
114786,817,212,86,55,48
114787,195,81,56,52,49
114788,517,141,67,53,49
114790,411,113,67,53,49
114791,797,109,65,55,48
114794,253,90,56,52,49
114796,250,82,57,53,49
114798,770,212,86,55,48
114799,128,49,16,16,16
114801,372,125,68,53,49
114805,196,82,57,53,49
114806,671,171,80,55,48
114809,242,73,54,48,48
114812,712,199,65,55,48
114815,709,109,65,55,48
114816,403,132,71,55,48
114820,303,109,65,55,48
114821,383,132,71,55,48
114826,378,130,61,48,48
114829,293,93,61,48,48
114830,438,130,61,48,48
114831,617,180,81,55,48
114834,614,175,65,55,48
114836,486,148,72,55,48
114839,461,147,72,55,48
114840,370,123,72,55,48
114843,424,139,73,56,48
114846,588,151,77,54,48
114849,823,221,88,56,48
114850,424,139,73,56,48
114858,656,182,77,54,48
114863,680,195,85,56,48
114864,795,217,87,56,48
114867,607,168,73,56,48
114873,682,186,66,56,48
114876,725,179,82,56,48
114879,873,231,87,56,48
114884,684,196,82,56,48
114947,381,96,60,50,49
114948,398,94,59,50,49
114959,525,135,69,51,49
114960,407,118,58,50,49
114961,407,118,58,50,49
114964,731,203,83,52,49
114965,738,202,83,52,49
114968,402,136,69,51,49
114971,433,135,69,51,49
114972,238,92,60,50,49
114973,354,107,53,51,49
114974,676,194,83,52,49
114975,648,188,79,52,49
114976,220,78,52,50,49
114978,146,68,52,50,49
114979,351,116,69,51,49
114980,186,78,52,50,49
114981,538,165,79,52,49
114982,119,63,48,24,24
114984,625,183,83,52,49
114985,103,51,48,24,24
114987,218,71,53,51,49
114988,162,71,53,51,49
114990,80,53,50,49,49
114992,236,75,55,49,49
114993,109,59,51,50,49
114997,195,81,56,52,49
114998,852,215,86,55,48
114999,474,140,56,52,49
115001,167,71,53,51,49
115002,303,109,65,55,48
115003,183,75,55,49,49
115004,830,225,65,55,48
115005,58,53,50,49,49
115006,300,81,56,52,49
115007,793,215,86,55,48
115008,86,58,50,49,49
115009,195,81,56,52,49
115010,817,212,86,55,48
115011,195,81,56,52,49
115014,807,212,86,55,48
115018,385,124,68,53,49
115020,757,204,86,55,48
115021,75,48,12,12,12
115023,405,103,63,48,48
115025,400,125,68,53,49
115028,165,49,16,16,16
115029,356,114,68,53,49
115033,521,153,75,55,48
115034,261,98,62,48,48
115040,567,109,65,55,48
115042,429,109,65,55,48
115045,488,152,65,55,48
115049,534,129,61,48,48
115050,293,93,61,48,48
115053,303,109,65,55,48
115054,302,108,64,54,48
115055,678,192,81,55,48
115056,421,129,61,48,48
115060,558,169,74,55,48
115062,344,123,72,55,48
115063,833,224,88,56,48
115064,461,147,72,55,48
115066,435,139,73,56,48
115067,424,139,73,56,48
115070,304,110,66,56,48
115074,824,217,87,56,48
115081,594,110,66,56,48
115082,527,160,78,56,48
115086,799,219,87,56,48
115087,831,219,87,56,48
115091,557,168,73,56,48
115097,792,210,66,56,48
115100,871,217,87,56,48
115102,754,196,82,56,48
115108,752,207,82,56,48
115171,381,96,60,50,49
115180,402,136,69,51,49
115183,525,135,69,51,49
115184,706,197,79,52,49
115185,706,197,79,52,49
115187,277,96,60,50,49
115188,731,203,83,52,49
115189,910,242,91,55,48
115190,402,136,69,51,49
115191,738,202,83,52,49
115192,900,239,65,55,48
115195,676,194,83,52,49
115196,252,95,59,50,49
115197,329,116,69,51,49
115198,676,194,83,52,49
115200,240,88,51,50,49
115201,110,51,48,24,24
115202,146,68,52,50,49
115203,649,188,79,52,49
115204,198,79,52,50,49
115205,640,187,83,52,49
115206,263,71,53,51,49
115207,140,62,48,24,24
115209,290,106,53,51,49
115210,102,60,52,50,49
115211,869,225,65,55,48
115212,538,165,79,52,49
115213,107,51,48,24,24
115214,102,60,52,50,49
115216,296,75,55,49,49
115217,177,71,53,51,49
115219,94,56,50,49,49
115221,866,228,89,55,48
115222,852,215,86,55,48
115223,538,165,79,52,49
115225,183,75,55,49,49
115227,183,75,55,49,49
115228,804,220,65,55,48
115229,58,53,50,49,49
115230,360,81,56,52,49
115232,58,53,50,49,49
115233,411,113,67,53,49
115234,846,220,65,55,48
115235,440,142,67,53,49
115237,75,48,12,12,12
115242,427,141,67,53,49
115244,756,109,65,55,48
115245,128,49,16,16,16
115247,196,82,57,53,49
115248,287,103,63,48,48
115249,729,204,86,55,48
115251,671,171,80,55,48
115252,258,77,49,48,48
115253,575,171,80,55,48
115255,193,70,49,48,48
115257,332,103,63,48,48
115258,289,105,57,53,49
115259,57,52,49,48,48
115264,600,174,80,55,48
115270,346,80,54,48,48
115273,377,129,61,48,48
115274,293,93,61,48,48
115277,468,143,74,55,48
115278,338,120,65,55,48
115279,669,192,81,55,48
115280,304,110,66,56,48
115281,378,130,61,48,48
115284,576,169,74,55,48
115285,462,148,72,55,48
115286,502,148,72,55,48
115290,370,123,72,55,48
115291,503,148,72,55,48
115292,602,151,77,54,48
115300,621,181,77,54,48
115301,582,163,76,54,48
115303,304,110,66,56,48
115304,656,182,77,54,48
115305,795,217,87,56,48
115306,619,172,66,56,48
115315,654,179,82,56,48
115318,599,139,73,56,48
115319,598,139,73,56,48
115321,855,219,87,56,48
115325,736,206,82,56,48
115326,725,179,82,56,48
115331,805,195,85,56,48
115393,487,137,58,50,49
115395,398,94,59,50,49
115396,909,239,65,55,48
115407,939,242,91,55,48
115408,938,242,91,55,48
115409,910,242,91,55,48
115411,282,95,59,50,49
115414,897,238,65,55,48
115415,906,239,65,55,48
115417,720,197,79,52,49
115418,333,118,58,50,49
115419,625,183,83,52,49
115420,717,191,79,52,49
115421,625,183,83,52,49
115422,887,237,65,55,48
115423,272,71,53,51,49
115424,240,88,51,50,49
115425,703,187,83,52,49
115426,351,116,69,51,49
115427,649,188,79,52,49
115428,178,72,51,50,49
115429,677,194,83,52,49
115430,416,133,70,51,49
115431,146,68,52,50,49
115433,889,234,90,55,48
115434,177,71,53,51,49
115436,611,177,56,52,49
115437,121,63,48,24,24
115438,96,59,51,50,49
115439,87,51,48,24,24
115440,495,126,56,52,49
115441,295,75,55,49,49
115443,262,75,55,49,49
115445,866,228,89,55,48
115446,866,228,89,55,48
115447,859,109,65,55,48
115449,347,81,56,52,49
115450,66,54,50,49,49
115451,847,228,89,55,48
115454,812,216,86,55,48
115456,196,82,57,53,49
115457,817,212,86,55,48
115460,70,54,50,49,49
115461,52,49,16,16,16
115463,76,48,12,12,12
115465,91,52,49,48,48
115466,722,200,80,55,48
115467,234,86,57,53,49
115468,303,109,65,55,48
115469,141,52,49,48,48
115470,785,109,65,55,48
115471,400,125,68,53,49
115472,761,209,65,55,48
115473,748,109,65,55,48
115475,629,174,80,55,48
115476,367,114,68,53,49
115479,787,211,65,55,48
115481,196,82,57,53,49
115482,522,153,75,55,48
115483,521,153,75,55,48
115491,345,80,54,48,48
115494,281,93,61,48,48
115496,585,109,65,55,48
115497,377,129,61,48,48
115498,439,143,74,55,48
115500,339,120,65,55,48
115501,571,170,74,55,48
115502,505,156,65,55,48
115505,446,108,64,54,48
115510,519,154,74,55,48
115513,374,127,73,56,48
115514,820,224,88,56,48
115515,550,143,74,55,48
115516,491,151,77,54,48
115521,374,127,73,56,48
115524,619,172,66,56,48
115525,619,172,66,56,48
115527,795,217,87,56,48
115528,581,163,76,54,48
115530,762,210,66,56,48
115531,660,162,76,54,48
115537,528,162,76,54,48
115539,304,110,66,56,48
115542,565,161,78,56,48
115550,616,179,82,56,48
115552,750,206,82,56,48
115555,680,195,85,56,48
115557,684,196,82,56,48
115564,788,207,82,56,48
115625,305,96,60,50,49
115633,922,243,92,55,48
115634,402,136,69,51,49
115635,202,83,58,50,49
115640,333,118,58,50,49
115641,720,197,79,52,49
115642,333,118,58,50,49
115643,927,247,91,55,48
115644,665,191,79,52,49
115647,716,191,79,52,49
115648,202,83,58,50,49
115649,931,246,91,55,48
115650,648,188,79,52,49
115651,677,194,83,52,49
115652,313,71,53,51,49
115653,890,109,65,55,48
115654,688,189,84,52,49
115655,102,60,52,50,49
115656,55,51,48,24,24
115658,162,71,53,51,49
115661,133,63,48,24,24
115662,149,66,51,50,49
115663,107,51,48,24,24
115664,870,225,65,55,48
115665,538,165,79,52,49
115667,262,75,55,49,49
115668,67,51,48,24,24
115670,861,220,65,55,48
115672,67,51,48,24,24
115673,425,140,56,52,49
115674,59,54,50,49,49
115675,862,220,65,55,48
115676,60,48,12,12,12
115678,826,215,86,55,48
115680,189,75,55,49,49
115681,813,216,86,55,48
115682,69,49,16,16,16
115685,86,58,50,49,49
115687,57,52,49,48,48
115689,757,204,86,55,48
115690,804,220,65,55,48
115691,722,200,80,55,48
115692,835,220,65,55,48
115693,722,200,80,55,48
115695,303,109,65,55,48
115703,787,211,65,55,48
115704,357,122,68,53,49
115705,196,82,57,53,49
115706,521,153,75,55,48
115707,357,122,68,53,49
115710,249,73,54,48,48
115713,284,101,54,48,48
115715,590,109,65,55,48
115718,383,132,71,55,48
115719,377,129,61,48,48
115721,308,93,61,48,48
115724,571,170,74,55,48
115726,615,175,65,55,48
115729,410,108,64,54,48
115730,554,129,61,48,48
115731,552,166,77,54,48
115734,564,169,74,55,48
115737,476,110,66,56,48
115739,564,169,74,55,48
115740,304,110,66,56,48
115741,424,139,73,56,48
115745,304,110,66,56,48
115746,479,145,66,56,48
115749,619,172,66,56,48
115751,843,217,87,56,48
115754,656,182,77,54,48
115755,660,162,76,54,48
115756,526,160,78,56,48
115757,304,110,66,56,48
115758,628,162,76,54,48
115759,528,162,76,54,48
115761,304,110,66,56,48
115763,864,230,87,56,48
115764,599,139,73,56,48
115765,680,195,85,56,48
115766,684,196,82,56,48
115767,605,167,73,56,48
115770,684,196,82,56,48
115774,743,195,85,56,48
115776,744,205,85,56,48
115779,873,231,87,56,48
115781,809,214,85,56,48
115849,398,94,59,50,49
115850,918,244,92,55,48
115858,910,242,91,55,48
115859,402,136,69,51,49
115861,255,96,60,50,49
115864,713,191,79,52,49
