LINKNO,subw_4,subw_5,subw_6,subw_7,subw_8
160981,897,539,520,170,170
160984,1180,662,546,522,514
160987,1319,694,550,521,514
160988,1279,688,553,522,514
160989,991,593,126,126,126
160990,592,156,156,156,156
160991,824,126,126,126,126
160992,981,566,525,139,139
160995,619,115,115,115,115
160996,618,115,115,115,115
160998,619,115,115,115,115
161002,1364,702,554,520,514
161003,625,533,156,156,156
161005,1382,701,554,520,514
161008,477,477,477,477,477
161011,673,546,523,156,156
161021,926,550,523,156,156
161029,530,102,102,102,102
161035,921,597,149,149,149
161036,810,149,149,149,149
161095,791,542,136,136,136
161096,836,542,136,136,136
161097,876,519,106,106,106
161101,1336,675,551,153,153
161102,830,519,106,106,106
161103,56,56,56,56,56
161104,1130,649,539,516,515
161105,136,136,136,136,136
161106,1240,663,153,153,153
161108,549,522,118,118,118
161109,1237,675,551,153,153
161110,659,519,106,106,106
161112,675,522,118,118,118
161113,490,490,490,490,490
161114,1076,621,530,516,515
161116,1138,647,540,516,515
161120,1108,639,529,516,515
161121,1271,684,547,517,515
161122,1146,611,532,517,515
161123,1137,611,532,517,515
161125,1034,586,529,516,515
161128,743,532,519,134,134
161130,958,599,530,516,515
161131,633,540,84,84,84
161132,761,556,527,515,515
161133,637,540,84,84,84
161134,84,84,84,84,84
161135,79,79,79,79,79
161137,84,84,84,84,84
161138,153,153,153,153,153
161139,1018,611,532,517,515
161140,1016,153,153,153,153
161141,84,84,84,84,84
161142,1002,611,532,517,515
161146,621,530,134,134,134
161148,702,556,527,515,515
161149,944,556,527,515,515
161150,646,543,153,153,153
161153,786,560,527,515,515
161155,27,27,27,27,27
161157,589,140,140,140,140
161158,579,528,134,134,134
161159,565,153,153,153,153
161160,1143,627,536,518,515
161161,1097,638,537,519,515
161163,1127,642,536,518,515
161166,967,555,526,514,514
161168,1047,619,139,139,139
161169,579,528,134,134,134
161170,938,555,526,514,514
161171,983,610,526,514,514
161173,1064,619,139,139,139
161174,445,445,445,445,445
161177,1026,617,526,514,514
161178,848,570,521,170,170
161179,166,166,166,166,166
161180,1135,650,542,514,514
161181,1099,641,526,514,514
161182,114,114,114,114,114
161184,932,139,139,139,139
161188,517,78,78,78,78
161191,826,581,525,139,139
161192,1178,660,544,520,514
161195,1245,680,541,514,514
161197,560,170,170,170,170
161198,1217,672,550,521,514
161208,1306,694,550,521,514
161214,767,559,524,156,156
161222,1180,662,546,522,514
161223,673,546,523,156,156
161225,1367,701,554,520,514
161226,1279,688,553,522,514
161230,1382,701,554,520,514
161234,673,546,523,156,156
161239,129,129,129,129,129
161244,1373,706,557,522,514
161247,1085,629,523,156,156
161256,598,102,102,102,102
161313,508,508,508,508,508
161314,1297,687,552,153,153
161316,1297,687,552,153,153
161320,136,136,136,136,136
161326,538,519,106,106,106
161330,538,519,106,106,106
161331,1130,649,539,516,515
161333,1188,663,153,153,153
161335,659,519,106,106,106
161338,721,561,97,97,97
161339,1076,621,530,516,515
161340,1094,640,153,153,153
161341,1295,691,551,153,153
161343,1118,153,153,153,153
161344,1057,631,538,516,515
161346,684,521,514,100,100
161348,75,75,75,75,75
161350,998,607,530,516,515
161351,994,611,532,517,515
161352,571,521,514,100,100
161358,84,84,84,84,84
161359,79,79,79,79,79
161360,153,153,153,153,153
161361,784,556,527,515,515
161363,1022,611,532,517,515
161364,832,565,527,515,515
161365,509,509,509,509,509
161367,1117,616,534,515,515
161368,764,571,153,153,153
161369,872,586,529,516,515
161370,718,560,527,515,515
161371,944,556,527,515,515
161372,729,557,527,515,515
161374,831,578,527,515,515
161375,1045,627,536,518,515
161376,269,269,269,269,269
161377,780,153,153,153,153
161379,1114,635,531,139,139
161380,1045,627,536,518,515
161381,1114,635,531,139,139
161385,1073,634,537,519,515
161386,988,602,518,139,139
161389,967,555,526,514,514
161392,311,311,311,311,311
161393,72,72,72,72,72
161394,1044,624,531,139,139
161395,1133,617,526,514,514
161398,1144,628,537,519,515
161399,1000,601,139,139,139
161402,595,526,517,155,155
161403,510,510,510,510,510
161404,166,166,166,166,166
161405,676,529,518,139,139
161407,1090,623,533,514,514
161409,1150,652,533,514,514
161411,654,139,139,139,139
161412,1032,623,533,514,514
161416,216,216,216,216,216
161419,1178,660,544,520,514
161422,709,539,520,170,170
161427,1278,680,541,514,514
161431,620,126,126,126,126
161432,911,596,520,170,170
161433,126,126,126,126,126
161436,1306,694,550,521,514
161437,824,126,126,126,126
161441,1242,677,553,522,514
161442,115,115,115,115,115
161445,619,115,115,115,115
161447,928,592,126,126,126
161448,685,550,523,156,156
161449,1279,688,553,522,514
161450,1358,699,556,522,514
161451,1180,662,546,522,514
161452,626,534,90,90,90
161453,1180,662,546,522,514
161454,673,546,523,156,156
161455,1341,701,554,520,514
161460,1384,708,558,522,514
161468,64,64,64,64,64
161474,1401,709,557,522,514
161539,1298,687,552,153,153
161545,1266,686,552,153,153
161550,318,318,318,318,318
161552,538,519,106,106,106
161554,1233,646,540,516,515
161560,549,522,118,118,118
161561,1223,673,551,153,153
161565,1124,647,540,516,515
161567,1153,640,153,153,153
161568,1057,631,538,516,515
161570,613,531,514,100,100
161572,860,587,530,516,515
161573,1118,153,153,153,153
161575,519,514,514,100,100
161577,959,599,530,516,515
161578,585,97,97,97,97
161580,554,97,97,97,97
161581,856,584,519,134,134
161582,878,587,530,516,515
161583,790,532,519,134,134
161584,1326,676,536,518,515
161585,84,84,84,84,84
161586,1289,683,547,517,515
161587,994,611,532,517,515
161588,702,556,527,515,515
161590,1210,636,531,139,139
161592,942,589,522,153,153
161593,270,270,270,270,270
161594,478,478,478,478,478
161595,1025,616,534,515,515
161596,134,134,134,134,134
161597,622,530,134,134,134
161599,1115,635,531,139,139
161600,646,543,153,153,153
161602,153,153,153,153,153
161603,565,153,153,153,153
161604,858,543,153,153,153
161605,1114,635,531,139,139
161606,350,350,350,350,350
161607,579,528,134,134,134
161608,589,140,140,140,140
161609,1127,642,536,518,515
161610,646,543,153,153,153
161614,528,516,516,155,155
161617,296,296,296,296,296
161618,985,608,526,514,514
161620,158,158,158,158,158
161621,984,608,526,514,514
161622,1040,610,526,514,514
161625,1040,610,526,514,514
161626,583,166,166,166,166
161627,793,548,518,139,139
161628,1176,656,543,514,514
161633,1162,652,533,514,514
161637,714,558,170,170,170
161638,1218,623,533,514,514
161643,1180,662,546,522,514
161646,1180,662,546,522,514
161651,1287,679,541,514,514
161656,927,596,520,170,170
161657,126,126,126,126,126
161664,898,593,126,126,126
161665,1318,692,546,522,514
161666,1242,677,553,522,514
161668,1347,694,550,521,514
161672,1369,662,546,522,514
161673,551,90,90,90,90
161674,138,138,138,138,138
161675,673,546,523,156,156
161677,905,546,523,156,156
161679,690,527,156,156,156
161680,974,600,523,156,156
161681,974,600,523,156,156
161682,1380,706,557,522,514
161683,975,600,523,156,156
161684,689,527,156,156,156
161694,645,149,149,149,149
161697,63,63,63,63,63
161698,1387,709,557,522,514
161700,1049,630,523,156,156
161761,1297,687,552,153,153
161773,1233,646,540,516,515
161775,1336,675,551,153,153
161776,1237,675,551,153,153
161778,665,541,136,136,136
161779,715,522,118,118,118
161780,1158,647,540,516,515
161781,1111,644,540,516,515
161782,659,519,106,106,106
161783,136,136,136,136,136
161784,659,519,106,106,106
161787,1186,648,539,516,515
161788,1070,607,530,516,515
161790,1167,657,153,153,153
161791,1228,659,532,517,515
161792,1118,153,153,153,153
161793,1083,621,530,516,515
161794,1118,153,153,153,153
161795,1020,612,529,516,515
161796,1053,622,530,516,515
161797,762,532,519,134,134
161798,1174,659,532,517,515
161799,1118,153,153,153,153
161801,1146,611,532,517,515
161802,498,498,498,498,498
161803,845,586,529,516,515
161804,633,540,84,84,84
161807,989,606,530,516,515
161809,1326,676,536,518,515
161810,784,556,527,515,515
161811,610,532,519,134,134
161812,832,565,527,515,515
161813,1241,676,536,518,515
161814,552,91,91,91,91
161815,874,588,522,153,153
161816,845,586,529,516,515
161817,901,594,529,516,515
161818,764,571,153,153,153
161821,577,525,134,134,134
161822,57,57,57,57,57
161823,789,578,527,515,515
161824,764,571,153,153,153
161825,1115,635,531,139,139
161826,140,140,140,140,140
161828,968,604,527,515,515
161830,271,271,271,271,271
161832,1101,637,537,519,515
161833,739,563,516,155,155
161836,104,104,104,104,104
161840,967,555,526,514,514
161841,1149,654,537,519,515
161842,1149,654,537,519,515
161844,1063,619,139,139,139
161845,158,158,158,158,158
161848,1009,613,533,514,514
161850,945,601,139,139,139
161852,1154,653,533,514,514
161853,1009,613,533,514,514
161857,1032,623,533,514,514
161858,1054,555,526,514,514
161860,691,552,521,170,170
161861,654,139,139,139,139
161862,1218,623,533,514,514
161865,1180,662,546,522,514
161867,1206,669,549,521,514
161869,1171,645,541,514,514
161872,1354,680,541,514,514
161875,1293,660,544,520,514
161876,1234,672,550,521,514
161879,1180,662,546,522,514
161881,1180,662,546,522,514
161884,1335,695,554,520,514
161885,227,227,227,227,227
161886,991,593,126,126,126
161888,1334,700,556,522,514
161893,619,115,115,115,115
161897,673,546,523,156,156
161898,1376,705,546,522,514
161900,1180,662,546,522,514
161901,569,527,156,156,156
161904,843,550,523,156,156
161906,740,534,90,90,90
161908,666,527,156,156,156
161910,1381,701,554,520,514
161919,1401,709,557,522,514
161922,1399,711,557,522,514
161926,149,149,149,149,149
161928,940,598,149,149,149
161938,921,597,149,149,149
161991,876,519,106,106,106
161992,1260,646,540,516,515
162000,715,522,118,118,118
162002,1237,675,551,153,153
162003,22,22,22,22,22
162004,1188,663,153,153,153
162006,1253,675,551,153,153
162008,675,522,118,118,118
162009,1188,663,153,153,153
162012,549,522,118,118,118
162017,1146,611,532,517,515
162018,1037,607,530,516,515
162020,1053,622,530,516,515
162021,40,40,40,40,40
162022,585,97,97,97,97
162023,40,40,40,40,40
162024,1065,633,153,153,153
162025,845,586,529,516,515
162027,523,103,103,103,103
162028,761,556,527,515,515
162029,1281,683,547,517,515
162033,567,84,84,84,84
162036,887,57,57,57,57
162037,639,532,519,134,134
162042,862,589,522,153,153
162046,1001,556,527,515,515
162048,769,562,516,155,155
162050,789,578,527,515,515
162053,755,557,527,515,515
162056,104,104,104,104,104
162057,988,602,518,139,139
162058,957,602,518,139,139
162059,890,555,526,514,514
162060,1122,628,537,519,515
162061,857,528,134,134,134
162062,578,153,153,153,153
162065,1199,665,542,514,514
162066,980,609,531,139,139
162067,984,608,526,514,514
162068,1058,619,139,139,139
162070,583,166,166,166,166
162071,166,166,166,166,166
162072,559,158,158,158,158
162073,48,48,48,48,48
162074,1148,628,537,519,515
162075,1023,613,533,514,514
162076,1009,613,533,514,514
162077,1150,652,533,514,514
162078,815,580,521,170,170
162081,648,544,521,170,170
162082,1263,681,549,521,514
162083,1032,623,533,514,514
162084,1250,682,549,521,514
162085,826,581,525,139,139
162086,698,544,521,170,170
162087,1032,623,533,514,514
162089,1206,669,549,521,514
162090,1345,680,541,514,514
162091,560,170,170,170,170
162093,731,551,139,139,139
162096,1287,679,541,514,514
162097,1353,680,541,514,514
162098,907,596,520,170,170
162101,1291,662,546,522,514
162103,1305,693,550,521,514
162110,1327,697,556,522,514
162111,1299,677,553,522,514
162112,412,412,412,412,412
162113,880,592,126,126,126
162114,723,559,524,156,156
162115,880,592,126,126,126
162118,1363,704,546,522,514
162120,1,1,1,1,1
162121,673,546,523,156,156
162122,1391,662,546,522,514
162123,1367,701,554,520,514
162125,1364,702,554,520,514
162128,627,535,90,90,90
162129,673,546,523,156,156
162130,974,600,523,156,156
162131,687,533,156,156,156
162132,673,546,523,156,156
162133,823,535,90,90,90
162134,1381,701,554,520,514
162137,1387,709,557,522,514
162142,1085,629,523,156,156
162143,1387,709,557,522,514
162145,63,63,63,63,63
162153,910,598,149,149,149
162215,1266,686,552,153,153
162218,1225,663,153,153,153
162222,13,13,13,13,13
162227,1237,675,551,153,153
162228,659,519,106,106,106
162229,1130,649,539,516,515
162231,1130,649,539,516,515
162234,864,561,97,97,97
162235,675,522,118,118,118
162238,531,106,106,106,106
162239,531,106,106,106,106
162240,1195,153,153,153,153
162243,1304,690,551,153,153
162244,97,97,97,97,97
162245,1020,612,529,516,515
162246,605,531,514,100,100
162249,41,41,41,41,41
162250,633,540,84,84,84
162251,34,34,34,34,34
162252,1326,676,536,518,515
162253,1051,625,535,153,153
162254,994,611,532,517,515
162256,1326,676,536,518,515
162258,734,564,528,57,57
162259,552,91,91,91,91
162260,764,571,153,153,153
162261,1117,616,534,515,515
162266,1210,636,531,139,139
162267,1024,615,534,515,515
162268,1072,616,534,515,515
162271,1177,627,536,518,515
162274,1169,627,536,518,515
162275,701,555,526,514,514
162276,725,557,527,515,515
162277,808,555,526,514,514
162278,579,528,134,134,134
162280,733,563,516,155,155
162282,104,104,104,104,104
162283,957,602,518,139,139
162284,656,536,517,155,155
162285,579,528,134,134,134
162288,701,555,526,514,514
162289,629,537,517,155,155
162293,918,528,134,134,134
162295,1135,650,542,514,514
162297,583,166,166,166,166
162299,1009,613,533,514,514
162302,647,520,158,158,158
162305,851,580,521,170,170
162306,745,552,521,170,170
162308,139,139,139,139,139
162309,1219,623,533,514,514
162310,1249,681,549,521,514
162313,631,139,139,139,139
162314,1244,679,541,514,514
162315,631,139,139,139,139
162316,799,577,170,170,170
162317,819,553,525,139,139
162320,272,272,272,272,272
162321,1287,679,541,514,514
162322,1217,672,550,521,514
162323,963,596,520,170,170
162325,937,576,126,126,126
162327,1238,672,550,521,514
162332,1180,662,546,522,514
162336,70,70,70,70,70
162337,1007,593,126,126,126
162338,880,592,126,126,126
162339,1398,662,546,522,514
162342,619,115,115,115,115
162343,273,273,273,273,273
162346,905,546,523,156,156
162348,1376,705,546,522,514
162350,687,533,156,156,156
162354,666,527,156,156,156
162355,1279,688,553,522,514
162358,1377,707,546,522,514
162361,1387,709,557,522,514
162362,926,550,523,156,156
162364,149,149,149,149,149
162366,821,534,90,90,90
162367,1397,710,557,522,514
162368,645,149,149,149,149
162369,149,149,149,149,149
162372,1387,709,557,522,514
162374,110,110,110,110,110
162376,940,598,149,149,149
162440,1225,663,153,153,153
162441,876,519,106,106,106
162443,1336,675,551,153,153
162444,830,519,106,106,106
162446,13,13,13,13,13
162450,1237,675,551,153,153
162453,54,54,54,54,54
162454,1158,647,540,516,515
162455,535,51,51,51,51
162458,613,531,514,100,100
162459,699,549,97,97,97
162464,1057,631,538,516,515
162468,103,103,103,103,103
162469,40,40,40,40,40
162470,1226,668,548,517,515
162471,652,524,515,100,100
162472,601,97,97,97,97
162473,860,587,530,516,515
162474,892,584,519,134,134
162475,393,393,393,393,393
162477,961,571,153,153,153
162478,84,84,84,84,84
162480,596,524,515,100,100
162481,1289,683,547,517,515
162482,1018,611,532,517,515
162483,902,153,153,153,153
162487,57,57,57,57,57
162488,134,134,134,134,134
162489,134,134,134,134,134
162490,621,530,134,134,134
162491,873,588,522,153,153
162492,1151,636,531,139,139
162493,1045,627,536,518,515
162494,1192,627,536,518,515
162496,977,556,527,515,515
162497,1046,628,537,519,515
162498,579,528,134,134,134
162502,968,604,527,515,515
162503,1143,627,536,518,515
162506,104,104,104,104,104
162507,1036,618,139,139,139
162508,1038,624,531,139,139
162510,579,528,134,134,134
162512,71,71,71,71,71
162516,867,529,518,139,139
162517,1058,619,139,139,139
162518,701,555,526,514,514
162519,139,139,139,139,139
162521,792,548,518,139,139
162522,544,520,158,158,158
162528,1120,613,533,514,514
162530,139,139,139,139,139
162531,581,529,518,139,139
162532,1032,623,533,514,514
162539,866,591,525,139,139
162540,170,170,170,170,170
162544,632,539,520,170,170
162545,775,575,520,170,170
162548,1217,672,550,521,514
162549,937,576,126,126,126
162552,1311,695,554,520,514
162553,934,566,525,139,139
162556,1338,694,550,521,514
162559,1279,688,553,522,514
162560,662,156,156,156,156
162562,115,115,115,115,115
162563,674,547,524,156,156
162564,1342,702,554,520,514
162565,950,593,126,126,126
162566,798,546,523,156,156
162568,1180,662,546,522,514
162572,1341,701,554,520,514
162574,49,49,49,49,49
162576,1341,701,554,520,514
162577,1180,662,546,522,514
162581,1384,708,558,522,514
162582,143,143,143,143,143
162583,685,550,523,156,156
162585,17,17,17,17,17
162586,17,17,17,17,17
162589,129,129,129,129,129
162590,149,149,149,149,149
162591,660,143,143,143,143
162592,149,149,149,149,149
162593,543,143,143,143,143
162595,557,110,110,110,110
162604,920,597,149,149,149
162664,642,542,136,136,136
162671,1277,685,552,153,153
162678,54,54,54,54,54
162681,659,519,106,106,106
162684,669,103,103,103,103
162685,531,106,106,106,106
162686,705,514,514,100,100
162687,1153,640,153,153,153
162689,153,153,153,153,153
162690,422,422,422,422,422
162691,1146,611,532,517,515
162692,1226,668,548,517,515
162693,97,97,97,97,97
162694,1271,684,547,517,515
162695,986,607,530,516,515
162696,40,40,40,40,40
162697,153,153,153,153,153
162699,79,79,79,79,79
162700,79,79,79,79,79
162701,1326,676,536,518,515
162702,994,611,532,517,515
162703,1281,683,547,517,515
162704,153,153,153,153,153
162705,882,586,529,516,515
162710,552,91,91,91,91
162713,901,594,529,516,515
162714,803,57,57,57,57
162715,718,560,527,515,515
162718,1185,627,536,518,515
162721,769,562,516,155,155
162722,611,528,134,134,134
162723,970,604,527,515,515
162724,712,516,516,155,155
162725,755,557,527,515,515
162726,611,528,134,134,134
162728,137,137,137,137,137
162730,528,516,516,155,155
162731,1046,628,537,519,515
162732,980,609,531,139,139
162733,624,525,134,134,134
162734,1015,609,531,139,139
162735,955,603,518,139,139
162737,158,158,158,158,158
162738,792,548,518,139,139
162739,1133,617,526,514,514
162741,1041,610,526,514,514
162742,1026,617,526,514,514
162745,1026,617,526,514,514
162748,1099,641,526,514,514
162752,701,555,526,514,514
162756,691,552,521,170,170
162757,879,170,170,170,170
162758,1205,660,544,520,514
162761,1255,678,549,521,514
162767,1287,679,541,514,514
162768,952,595,520,170,170
162769,632,539,520,170,170
162772,1178,660,544,520,514
162774,693,538,126,126,126
162775,897,539,520,170,170
162776,1306,694,550,521,514
162783,1350,703,546,522,514
162786,881,593,126,126,126
162788,881,593,126,126,126
162789,1333,699,556,522,514
162791,950,593,126,126,126
162795,905,546,523,156,156
162796,1391,662,546,522,514
162797,1368,662,546,522,514
162798,666,527,156,156,156
162799,1341,701,554,520,514
162801,687,533,156,156,156
162802,827,546,523,156,156
162803,687,533,156,156,156
162806,666,527,156,156,156
162807,673,546,523,156,156
162811,820,534,90,90,90
162815,660,143,143,143,143
162819,1397,710,557,522,514
162823,102,102,102,102,102
162886,1297,687,552,153,153
162887,876,519,106,106,106
162894,538,519,106,106,106
162899,1152,649,539,516,515
162906,1111,644,540,516,515
162907,675,522,118,118,118
162908,1071,607,530,516,515
162909,1108,639,529,516,515
162911,1108,639,529,516,515
162913,1030,621,530,516,515
162916,1189,611,532,517,515
162919,1204,668,548,517,515
162920,585,97,97,97,97
162923,1290,683,547,517,515
162925,554,97,97,97,97
162926,1289,683,547,517,515
162927,734,564,528,57,57
162929,153,153,153,153,153
162930,960,571,153,153,153
162932,610,532,519,134,134
162933,1062,615,534,515,515
162935,1002,611,532,517,515
162937,153,153,153,153,153
162940,57,57,57,57,57
162941,725,557,527,515,515
162942,646,543,153,153,153
162945,779,574,526,514,514
162946,701,555,526,514,514
162947,1169,627,536,518,515
162948,153,153,153,153,153
162949,579,528,134,134,134
162954,528,516,516,155,155
162955,781,543,153,153,153
162957,153,153,153,153,153
162958,967,555,526,514,514
162959,955,603,518,139,139
162962,792,548,518,139,139
162963,139,139,139,139,139
162965,1190,664,542,514,514
162966,529,517,517,155,155
162967,701,555,526,514,514
162968,1154,653,533,514,514
162969,166,166,166,166,166
162970,1176,656,543,514,514
162971,847,570,521,170,170
162972,1099,641,526,514,514
162973,1135,650,542,514,514
162974,1150,652,533,514,514
162976,838,139,139,139,139
162980,1032,623,533,514,514
162981,1112,645,541,514,514
162984,1218,623,533,514,514
162985,560,170,170,170,170
162986,1157,645,541,514,514
162988,1184,645,541,514,514
162990,132,132,132,132,132
162991,1331,698,555,520,514
162992,631,139,139,139,139
162993,952,595,520,170,170
162994,731,551,139,139,139
162995,1278,680,541,514,514
162998,126,126,126,126,126
162999,828,572,524,156,156
163000,1306,694,550,521,514
163001,620,126,126,126,126
163003,1238,672,550,521,514
163004,930,576,126,126,126
163005,227,227,227,227,227
163007,1341,701,554,520,514
163012,1317,692,546,522,514
163013,1365,702,554,520,514
163015,90,90,90,90,90
163016,1369,662,546,522,514
163023,1379,662,546,522,514
163028,1341,701,554,520,514
163031,1370,688,553,522,514
163032,172,172,172,172,172
163034,926,550,523,156,156
163037,129,129,129,129,129
163043,697,554,149,149,149
163106,1308,646,540,516,515
163108,1260,646,540,516,515
163111,1262,687,552,153,153
163114,642,542,136,136,136
163125,536,51,51,51,51
163126,1111,644,540,516,515
163130,1130,649,539,516,515
163132,1204,668,548,517,515
163139,1118,153,153,153,153
163140,541,107,107,107,107
163141,994,611,532,517,515
163142,41,41,41,41,41
163143,704,540,84,84,84
163146,153,153,153,153,153
163150,860,587,530,516,515
163152,961,571,153,153,153
163153,946,153,153,153,153
163154,887,57,57,57,57
163155,734,564,528,57,57
163156,900,594,529,516,515
163157,1207,666,536,518,515
163158,742,565,527,515,515
163161,1241,676,536,518,515
163162,1024,615,534,515,515
163164,764,571,153,153,153
163165,702,556,527,515,515
163168,779,574,526,514,514
163169,646,543,153,153,153
163170,565,153,153,153,153
163171,525,134,134,134,134
163172,667,545,522,153,153
163175,755,557,527,515,515
163176,707,516,516,155,155
163177,104,104,104,104,104
163182,511,511,511,511,511
163183,153,153,153,153,153
163184,579,528,134,134,134
163185,573,72,72,72,72
163186,139,139,139,139,139
163188,983,610,526,514,514
163189,139,139,139,139,139
163191,544,520,158,158,158
163192,1040,610,526,514,514
163195,581,529,518,139,139
163196,1009,613,533,514,514
163197,847,570,521,170,170
163198,847,570,521,170,170
163199,1292,682,549,521,514
163200,838,139,139,139,139
163201,701,555,526,514,514
163203,1263,681,549,521,514
163204,691,552,521,170,170
163205,654,139,139,139,139
163206,1178,660,544,520,514
163207,1170,555,526,514,514
163208,1245,680,541,514,514
163209,1255,678,549,521,514
163212,584,170,170,170,170
163213,1213,670,545,521,514
163215,1235,671,546,522,514
163217,744,566,525,139,139
163219,1354,680,541,514,514
163220,1235,671,546,522,514
163221,744,566,525,139,139
163222,1305,693,550,521,514
163224,897,539,520,170,170
163225,829,572,524,156,156
163226,1178,660,544,520,514
163227,981,566,525,139,139
163230,824,126,126,126,126
163231,1306,694,550,521,514
163233,1342,702,554,520,514
163234,1342,702,554,520,514
163237,929,592,126,126,126
163238,1341,701,554,520,514
163242,889,546,523,156,156
163243,1341,701,554,520,514
163244,1180,662,546,522,514
163247,467,467,467,467,467
163249,1341,701,554,520,514
163250,1341,701,554,520,514
163251,138,138,138,138,138
163252,823,535,90,90,90
163260,672,143,143,143,143
163267,543,143,143,143,143
163268,149,149,149,149,149
163272,598,102,102,102,102
163279,597,102,102,102,102
163328,1308,646,540,516,515
163337,1225,663,153,153,153
163343,830,519,106,106,106
163344,1277,685,552,153,153
163346,1240,663,153,153,153
163347,1211,663,153,153,153
163351,659,519,106,106,106
163352,537,518,106,106,106
163355,1094,640,153,153,153
163356,705,514,514,100,100
163358,28,28,28,28,28
163359,972,607,530,516,515
163360,972,607,530,516,515
163361,1118,153,153,153,153
163363,1039,621,530,516,515
163364,274,274,274,274,274
163365,995,607,530,516,515
163368,1203,667,547,517,515
163370,960,571,153,153,153
163371,947,586,529,516,515
163372,1087,633,153,153,153
163375,860,587,530,516,515
163376,1092,611,532,517,515
163377,833,565,527,515,515
163379,479,479,479,479,479
163380,941,589,522,153,153
163381,1273,676,536,518,515
163382,509,509,509,509,509
163383,724,556,527,515,515
163384,901,594,529,516,515
163385,1066,616,534,515,515
163386,134,134,134,134,134
163388,1045,627,536,518,515
163389,702,556,527,515,515
163390,1151,636,531,139,139
163392,1033,616,534,515,515
163394,563,525,134,134,134
163395,931,563,516,155,155
163396,1035,618,139,139,139
163397,646,543,153,153,153
163398,755,557,527,515,515
163399,1143,627,536,518,515
163400,707,516,516,155,155
163401,956,603,518,139,139
163402,528,516,516,155,155
163403,104,104,104,104,104
163404,104,104,104,104,104
163406,701,555,526,514,514
163407,578,153,153,153,153
163409,661,537,517,155,155
163413,993,609,531,139,139
163415,792,548,518,139,139
163416,1148,628,537,519,515
163420,544,520,158,158,158
163421,676,529,518,139,139
163422,1150,652,533,514,514
163423,1163,652,533,514,514
163425,1112,645,541,514,514
163428,825,581,525,139,139
163429,1218,623,533,514,514
163430,607,170,170,170,170
163432,1245,680,541,514,514
163436,1345,680,541,514,514
163437,512,512,512,512,512
163439,512,512,512,512,512
163443,1217,672,550,521,514
163446,849,573,524,156,156
163447,1180,662,546,522,514
163448,828,572,524,156,156
163449,1180,662,546,522,514
163450,1180,662,546,522,514
163454,1299,677,553,522,514
163455,227,227,227,227,227
163457,1180,662,546,522,514
163458,1180,662,546,522,514
163461,798,546,523,156,156
163462,1333,699,556,522,514
163463,618,115,115,115,115
163464,37,37,37,37,37
163465,1366,701,554,520,514
163466,1368,662,546,522,514
163467,1395,662,546,522,514
163468,1180,662,546,522,514
163470,1279,688,553,522,514
163473,472,472,472,472,472
163476,138,138,138,138,138
163482,591,149,149,149,149
163486,1394,710,557,522,514
163488,1387,709,557,522,514
163491,87,87,87,87,87
163562,52,52,52,52,52
163566,1336,675,551,153,153
163567,1123,646,540,516,515
163568,1237,675,551,153,153
163570,1158,647,540,516,515
163571,443,443,443,443,443
163573,1253,675,551,153,153
163576,1296,691,551,153,153
163577,1167,657,153,153,153
163578,54,54,54,54,54
163581,1228,659,532,517,515
163582,1275,673,551,153,153
163584,153,153,153,153,153
163585,805,532,519,134,134
163588,1315,690,551,153,153
163591,1272,684,547,517,515
163592,40,40,40,40,40
163594,555,103,103,103,103
163595,523,103,103,103,103
163596,743,532,519,134,134
163597,924,599,530,516,515
163600,1281,683,547,517,515
163601,860,587,530,516,515
163602,83,83,83,83,83
163603,153,153,153,153,153
163604,887,57,57,57,57
163605,1210,636,531,139,139
163606,914,586,529,516,515
163607,845,586,529,516,515
163608,702,556,527,515,515
163609,153,153,153,153,153
163610,702,556,527,515,515
163611,275,275,275,275,275
163614,153,153,153,153,153
163616,153,153,153,153,153
163617,702,556,527,515,515
163618,780,153,153,153,153
163619,970,604,527,515,515
163620,579,528,134,134,134
163621,1035,618,139,139,139
163622,590,140,140,140,140
163624,956,603,518,139,139
163625,956,603,518,139,139
163628,1014,139,139,139,139
163629,1097,638,537,519,515
163630,579,528,134,134,134
163634,701,555,526,514,514
163635,938,555,526,514,514
163639,1063,619,139,139,139
163640,813,529,518,139,139
163644,595,526,517,155,155
163645,847,570,521,170,170
163647,932,139,139,139,139
163649,564,139,139,139,139
163653,763,553,525,139,139
163654,1250,682,549,521,514
163655,1255,678,549,521,514
163656,1206,669,549,521,514
163658,1171,645,541,514,514
163661,819,553,525,139,139
163663,170,170,170,170,170
163666,775,575,520,170,170
163669,1305,693,550,521,514
163671,126,126,126,126,126
163678,1318,692,546,522,514
163679,70,70,70,70,70
163681,1180,662,546,522,514
163685,1365,702,554,520,514
163688,1333,699,556,522,514
163689,625,533,156,156,156
163691,889,546,523,156,156
163692,1279,688,553,522,514
163694,673,546,523,156,156
163697,472,472,472,472,472
163700,673,546,523,156,156
163702,1373,706,557,522,514
163710,1386,707,546,522,514
163777,1303,646,540,516,515
163780,1303,646,540,516,515
163784,52,52,52,52,52
163785,9,9,9,9,9
163789,757,542,136,136,136
163790,1265,686,552,153,153
163792,1194,646,540,516,515
163793,1188,663,153,153,153
163794,1237,675,551,153,153
163795,136,136,136,136,136
163796,1188,663,153,153,153
163797,715,522,118,118,118
163798,777,567,514,100,100
163799,526,62,62,62,62
163800,868,582,97,97,97
163802,480,480,480,480,480
