LINKNO,subw_4,subw_5,subw_6,subw_7,subw_8
166799,855,386,291,265,258
166800,644,333,282,265,258
166801,720,369,287,264,258
166802,649,353,284,265,258
166803,824,385,275,265,258
166804,872,383,287,264,258
166808,872,383,287,264,258
166809,514,320,276,266,258
166811,733,357,282,265,258
166812,981,320,276,266,258
166813,902,391,287,264,258
166815,1032,431,298,266,258
166824,514,320,276,266,258
166826,866,392,287,264,258
166829,1037,427,297,266,258
166830,899,405,295,266,258
166833,514,320,276,266,258
166836,758,371,288,266,258
166842,945,415,295,266,258
166843,890,405,295,266,258
166844,945,415,295,266,258
166850,959,416,292,266,258
166910,590,306,270,260,259
166915,687,347,268,260,259
166925,1143,452,301,265,258
166926,1149,452,301,265,258
166927,1143,452,301,265,258
166928,1126,455,302,265,258
166930,662,346,279,261,259
166931,487,306,270,260,259
166934,1120,452,301,265,258
166935,661,345,279,261,259
166936,1104,447,275,265,258
166939,1108,444,300,265,258
166940,564,317,263,261,259
166943,564,317,263,261,259
166944,913,397,293,262,259
166945,1134,456,301,265,258
166946,1086,444,300,265,258
166947,887,404,293,262,259
166948,626,343,280,261,259
166949,889,399,294,262,259
166950,516,281,263,261,259
166953,1099,444,300,265,258
166954,318,270,258,68,68
166959,513,319,275,265,258
166961,296,263,260,259,259
166962,1076,438,299,265,258
166964,1040,435,275,265,258
166965,1071,430,275,265,258
166966,273,261,258,68,68
166967,273,261,258,68,68
166969,1003,425,296,265,258
166972,277,263,260,259,259
166973,1061,439,299,265,258
166975,379,263,260,259,259
166976,664,291,266,262,259
166979,258,68,68,68,68
166981,271,258,68,68,68
166982,263,259,68,68,68
166984,932,410,290,265,258
166986,328,262,259,258,258
166987,991,319,275,265,258
166988,993,414,296,265,258
166990,460,292,267,263,259
166996,406,292,267,263,259
166997,900,319,275,265,258
166998,881,381,290,265,258
166999,566,324,278,263,259
167000,598,335,278,263,259
167001,542,313,273,258,258
167002,534,321,272,258,258
167003,529,315,267,263,259
167004,778,367,285,265,258
167009,646,341,281,265,258
167013,785,381,290,265,258
167014,502,262,259,258,258
167016,513,319,275,265,258
167018,587,339,271,258,258
167019,795,319,275,265,258
167020,715,366,275,265,258
167021,503,303,271,258,258
167025,879,402,291,265,258
167026,573,331,276,266,258
167027,734,361,287,264,258
167029,1039,433,298,266,258
167030,827,390,291,265,258
167031,653,320,276,266,258
167032,920,390,291,265,258
167033,683,361,287,264,258
167039,514,320,276,266,258
167042,738,372,286,264,258
167043,828,382,276,266,258
167044,831,391,287,264,258
167049,514,320,276,266,258
167051,1009,429,297,266,258
167052,738,372,286,264,258
167058,758,371,288,266,258
167059,864,389,292,266,258
167060,736,370,288,266,258
167062,816,378,283,266,258
167064,894,406,292,266,258
167067,1065,429,297,266,258
167136,674,304,269,260,259
167150,632,347,268,260,259
167155,1120,452,301,265,258
167161,412,293,268,260,259
167163,563,317,263,261,259
167168,1134,456,301,265,258
167169,1131,450,301,265,258
167170,1134,456,301,265,258
167171,1086,444,300,265,258
167173,889,399,294,262,259
167175,374,281,263,261,259
167176,360,278,262,260,259
167179,387,281,263,261,259
167180,371,277,262,260,259
167181,320,272,262,260,259
167182,706,336,266,262,259
167184,846,394,294,262,259
167185,320,272,262,260,259
167188,374,281,263,261,259
167190,1062,425,296,265,258
167191,273,261,258,68,68
167193,308,268,260,259,259
167194,635,350,266,262,259
167195,546,325,266,262,259
167196,285,264,260,259,259
167198,526,291,266,262,259
167199,269,260,68,68,68
167200,1052,430,275,265,258
167201,298,267,259,258,258
167202,299,267,259,258,258
167203,263,259,68,68,68
167205,284,264,260,259,259
167206,424,295,267,263,259
167207,271,258,68,68,68
167209,1045,430,275,265,258
167210,637,351,277,263,259
167212,966,319,275,265,258
167214,995,319,275,265,258
167215,995,319,275,265,258
167216,933,410,290,265,258
167217,406,292,267,263,259
167218,958,319,275,265,258
167221,403,280,259,258,258
167224,484,292,267,263,259
167225,382,283,264,258,258
167226,489,310,264,258,258
167227,276,262,259,258,258
167228,807,381,290,265,258
167230,716,367,285,265,258
167233,513,319,275,265,258
167234,483,262,259,258,258
167235,646,341,281,265,258
167236,860,395,291,265,258
167239,680,359,275,265,258
167244,813,386,291,265,258
167245,513,319,275,265,258
167246,503,303,271,258,258
167247,631,339,271,258,258
167248,781,380,284,265,258
167250,512,318,274,264,258
167252,786,379,284,265,258
167253,712,358,282,265,258
167256,760,353,284,265,258
167261,725,360,286,264,258
167262,666,355,276,266,258
167264,683,361,287,264,258
167268,1034,427,297,266,258
167272,794,372,286,264,258
167274,736,370,288,266,258
167283,826,389,292,266,258
167287,816,378,283,266,258
167288,957,415,295,266,258
167290,1081,427,297,266,258
167307,1025,405,295,266,258
167357,590,306,270,260,259
167370,1119,449,275,265,258
167374,465,306,270,260,259
167377,640,348,268,260,259
167378,916,407,289,262,259
167379,1116,449,275,265,258
167380,1118,451,302,265,258
167383,1120,452,301,265,258
167384,1120,452,301,265,258
167385,1104,447,275,265,258
167386,1135,457,301,265,258
167387,454,301,269,260,259
167389,606,326,279,261,259
167390,611,345,279,261,259
167395,473,281,263,261,259
167396,297,261,258,68,68
167397,333,269,258,68,68
167398,1145,456,301,265,258
167399,818,375,289,262,259
167401,748,375,289,262,259
167402,371,277,262,260,259
167403,1099,444,300,265,258
167405,513,319,275,265,258
167406,600,344,280,261,259
167408,391,281,263,261,259
167409,312,266,260,259,259
167411,446,285,265,259,259
167412,748,375,289,262,259
167413,583,336,266,262,259
167416,261,68,68,68,68
167417,277,263,260,259,259
167418,274,68,68,68,68
167419,1021,432,299,265,258
167421,411,285,265,259,259
167422,1036,425,296,265,258
167424,513,319,275,265,258
167425,405,291,266,262,259
167427,773,351,277,263,259
167428,272,258,68,68,68
167429,272,258,68,68,68
167430,424,295,267,263,259
167431,309,262,259,258,258
167432,284,264,260,259,259
167433,423,295,267,263,259
167435,615,313,273,258,258
167436,327,262,259,258,258
167437,1045,430,275,265,258
167438,263,259,68,68,68
167444,470,292,267,263,259
167445,481,309,273,258,258
167446,996,421,275,265,258
167447,881,381,290,265,258
167449,567,332,278,263,259
167450,731,363,285,265,258
167451,840,384,290,265,258
167452,785,381,290,265,258
167455,840,384,290,265,258
167457,919,319,275,265,258
167458,860,395,291,265,258
167459,398,290,264,258,258
167461,680,359,275,265,258
167462,398,290,264,258,258
167463,502,262,259,258,258
167469,888,402,291,265,258
167470,549,330,275,265,258
167471,855,386,291,265,258
167472,513,319,275,265,258
167473,678,353,284,265,258
167474,712,358,282,265,258
167475,786,379,284,265,258
167476,514,320,276,266,258
167477,653,320,276,266,258
167479,761,361,287,264,258
167480,514,320,276,266,258
167485,798,361,287,264,258
167487,663,337,283,266,258
167489,789,382,276,266,258
167491,828,382,276,266,258
167492,724,371,288,266,258
167498,791,373,286,264,258
167499,738,372,286,264,258
167501,775,371,288,266,258
167504,863,320,276,266,258
167505,1075,440,297,266,258
167507,767,378,283,266,258
167508,1009,429,297,266,258
167511,796,377,283,266,258
167516,945,415,295,266,258
167517,954,415,295,266,258
167521,213,213,213,213,213
167531,970,418,292,266,258
167533,999,417,292,266,258
167593,1126,455,302,265,258
167596,1143,452,301,265,258
167597,612,346,279,261,259
167598,1150,452,301,265,258
167602,640,348,268,260,259
167603,1148,452,301,265,258
167604,611,345,279,261,259
167605,1110,449,275,265,258
167608,661,345,279,261,259
167609,927,401,289,262,259
167610,454,301,269,260,259
167612,643,345,279,261,259
167615,606,326,279,261,259
167616,412,293,268,260,259
167617,339,269,258,68,68
167618,333,269,258,68,68
167621,513,319,275,265,258
167622,496,281,263,261,259
167624,540,327,280,261,259
167625,856,399,294,262,259
167627,856,399,294,262,259
167628,513,319,275,265,258
167629,374,281,263,261,259
167631,387,281,263,261,259
167632,372,277,262,260,259
167633,267,261,258,68,68
167635,505,285,265,259,259
167640,273,261,258,68,68
167641,1063,425,296,265,258
167642,405,291,266,262,259
167643,422,285,265,259,259
167644,583,336,266,262,259
167645,301,265,260,259,259
167648,513,319,275,265,258
167650,260,258,68,68,68
167652,1022,426,296,265,258
167655,1004,426,296,265,258
167656,637,351,277,263,259
167664,263,259,68,68,68
167666,966,319,275,265,258
167667,276,262,259,258,258
167668,513,319,275,265,258
167669,839,384,290,265,258
167670,513,319,275,265,258
167673,395,287,259,258,258
167674,513,319,275,265,258
167675,395,287,259,258,258
167676,382,283,264,258,258
167678,276,262,259,258,258
167679,919,319,275,265,258
167680,494,311,264,258,258
167681,494,311,264,258,258
167687,513,319,275,265,258
167688,556,290,264,258,258
167691,860,395,291,265,258
167692,512,318,274,264,258
167694,678,353,284,265,258
167695,855,386,291,265,258
167701,824,385,275,265,258
167702,683,361,287,264,258
167709,750,357,282,265,258
167715,737,370,288,266,258
167716,792,373,286,264,258
167719,514,320,276,266,258
167720,990,423,276,266,258
167722,874,391,287,264,258
167723,1053,427,297,266,258
167725,1005,427,297,266,258
167726,1037,427,297,266,258
167728,890,405,295,266,258
167730,796,377,283,266,258
167732,1012,420,276,266,258
167733,809,349,283,266,258
167734,871,372,286,264,258
167736,1005,427,297,266,258
167737,775,371,288,266,258
167738,736,370,288,266,258
167741,953,405,295,266,258
167748,890,405,295,266,258
167750,982,406,292,266,258
167808,590,306,270,260,259
167814,687,347,268,260,259
167817,1119,449,275,265,258
167818,746,346,279,261,259
167819,755,345,279,261,259
167822,632,347,268,260,259
167826,528,304,269,260,259
167830,661,345,279,261,259
167833,521,307,270,260,259
167834,878,375,289,262,259
167835,1106,444,300,265,258
167836,466,307,270,260,259
167838,1108,444,300,265,258
167839,606,326,279,261,259
167840,305,261,258,68,68
167843,1086,444,300,265,258
167846,375,278,262,260,259
167847,419,294,263,261,259
167850,254,254,254,254,254
167851,296,263,260,259,259
167852,1079,435,275,265,258
167855,877,399,294,262,259
167856,513,319,275,265,258
167857,391,281,263,261,259
167859,273,261,258,68,68
167860,583,336,266,262,259
167861,457,285,265,259,259
167862,1071,430,275,265,258
167863,1060,439,299,265,258
167865,1057,438,299,265,258
167867,1071,430,275,265,258
167868,513,319,275,265,258
167870,1026,425,296,265,258
167871,570,291,266,262,259
167872,356,275,260,259,259
167876,272,258,68,68,68
167877,264,258,68,68,68
167878,294,264,260,259,259
167880,1017,422,296,265,258
167881,637,351,277,263,259
167882,619,323,277,263,259
167883,263,259,68,68,68
167885,934,411,290,265,258
167886,966,319,275,265,258
167887,604,321,272,258,258
167890,497,313,273,258,258
167891,939,414,296,265,258
167893,406,292,267,263,259
167894,566,324,278,263,259
167896,567,332,278,263,259
167898,919,319,275,265,258
167900,529,315,267,263,259
167902,726,368,285,265,258
167903,276,262,259,258,258
167904,455,303,271,258,258
167907,555,290,264,258,258
167910,660,354,285,265,258
167911,541,318,274,264,258
167913,503,303,271,258,258
167915,880,403,291,265,258
167920,631,339,271,258,258
167922,763,339,271,258,258
167924,573,331,276,266,258
167925,683,361,287,264,258
167929,634,349,283,266,258
167930,712,358,282,265,258
167931,1029,433,298,266,258
167933,701,361,287,264,258
167939,942,390,291,265,258
167940,867,392,287,264,258
167943,514,320,276,266,258
167948,745,337,283,266,258
167955,1012,420,276,266,258
167956,826,389,292,266,258
167961,894,406,292,266,258
167968,894,406,292,266,258
167972,1093,441,297,266,258
167976,976,418,292,266,258
167977,999,417,292,266,258
167978,970,418,292,266,258
167979,1050,437,295,266,258
168037,1140,455,302,265,258
168043,1146,452,301,265,258
168045,1143,452,301,265,258
168048,1122,449,275,265,258
168049,461,304,269,260,259
168050,1122,449,275,265,258
168052,412,293,268,260,259
168053,1120,452,301,265,258
168054,543,328,268,260,259
168056,1138,457,301,265,258
168062,539,326,279,261,259
168063,926,401,289,262,259
168066,1102,444,300,265,258
168067,305,261,258,68,68
168068,412,293,268,260,259
168069,868,397,293,262,259
168070,482,281,263,261,259
168071,850,397,293,262,259
168074,371,277,262,260,259
168075,329,270,258,68,68
168076,320,272,262,260,259
168077,705,336,266,262,259
168078,513,319,275,265,258
168079,296,263,260,259,259
168080,267,261,258,68,68
168081,293,261,258,68,68
168082,291,261,258,68,68
168083,296,263,260,259,259
168088,583,336,266,262,259
168089,394,286,265,259,259
168090,583,336,266,262,259
168091,635,350,266,262,259
168092,277,263,260,259,259
168093,1022,426,296,265,258
168094,405,291,266,262,259
168095,405,291,266,262,259
168096,1068,430,275,265,258
168097,1021,432,299,265,258
168098,991,319,275,265,258
168099,1027,422,296,265,258
168104,276,262,259,258,258
168106,1045,430,275,265,258
168107,328,262,259,258,258
168108,625,313,273,258,258
168113,470,292,267,263,259
168114,485,312,267,263,259
168115,839,384,290,265,258
168116,497,313,273,258,258
168119,839,384,290,265,258
168122,395,287,259,258,258
168126,716,367,285,265,258
168128,726,368,285,265,258
168131,398,290,264,258,258
168132,513,319,275,265,258
168137,544,329,281,265,258
168139,811,385,275,265,258
168140,795,319,275,265,258
168143,678,353,284,265,258
168144,644,333,282,265,258
168145,644,333,282,265,258
168148,572,333,282,265,258
168153,799,383,287,264,258
168155,682,360,286,264,258
168156,514,320,276,266,258
168158,943,390,291,265,258
168159,981,320,276,266,258
168160,831,391,287,264,258
168161,981,320,276,266,258
168162,1018,431,298,266,258
168164,724,371,288,266,258
168165,724,371,288,266,258
168166,736,370,288,266,258
168169,797,372,286,264,258
168170,745,337,283,266,258
168174,514,320,276,266,258
168175,1005,427,297,266,258
168176,826,389,292,266,258
168178,1005,427,297,266,258
168181,1005,427,297,266,258
168182,890,405,295,266,258
168183,805,377,283,266,258
168184,906,389,292,266,258
168185,1005,427,297,266,258
168188,954,415,295,266,258
168194,1083,441,297,266,258
168199,976,418,292,266,258
168204,1049,437,295,266,258
168261,1126,455,302,265,258
168265,1119,449,275,265,258
168266,1119,449,275,265,258
168269,562,304,269,260,259
168272,528,304,269,260,259
168273,735,345,279,261,259
168274,515,306,270,260,259
168277,487,306,270,260,259
168279,1120,452,301,265,258
168281,605,328,268,260,259
168282,930,407,289,262,259
168283,426,288,262,260,259
168284,1137,457,301,265,258
168285,426,288,262,260,259
168288,412,293,268,260,259
168289,589,326,279,261,259
168290,1141,456,301,265,258
168291,396,288,262,260,259
168292,339,269,258,68,68
168293,297,261,258,68,68
168297,818,375,289,262,259
168299,607,343,280,261,259
168300,267,261,258,68,68
168301,705,336,266,262,259
168302,296,263,260,259,259
168303,705,336,266,262,259
168304,636,344,280,261,259
168306,364,276,261,260,259
168308,1062,425,296,265,258
168310,457,285,265,259,259
168311,684,350,266,262,259
168312,1071,430,275,265,258
168313,1062,425,296,265,258
168314,635,350,266,262,259
168315,269,260,68,68,68
168318,1014,430,275,265,258
168322,1003,425,296,265,258
168323,1023,426,296,265,258
168325,264,258,68,68,68
168326,1017,422,296,265,258
168327,637,351,277,263,259
168328,439,297,267,263,259
168329,642,351,277,263,259
168332,460,292,267,263,259
168336,530,323,277,263,259
168339,582,335,278,263,259
168340,531,324,278,263,259
168341,497,313,273,258,258
168343,566,324,278,263,259
168344,365,280,259,258,258
168346,488,310,264,258,258
168347,922,409,275,265,258
168349,432,283,264,258,258
168354,861,395,291,265,258
168356,502,262,259,258,258
168357,513,319,275,265,258
168358,532,319,275,265,258
168361,614,319,275,265,258
168362,587,339,271,258,258
168363,843,395,291,265,258
168367,588,340,271,258,258
168372,649,353,284,265,258
168374,1039,433,298,266,258
168375,1039,433,298,266,258
168378,701,361,287,264,258
168379,981,320,276,266,258
168380,760,353,284,265,258
168382,689,355,276,266,258
168383,902,391,287,264,258
168385,1032,431,298,266,258
168388,724,371,288,266,258
168389,738,372,286,264,258
168392,736,370,288,266,258
168395,514,320,276,266,258
168400,737,370,288,266,258
168401,1075,440,297,266,258
168402,890,405,295,266,258
168403,738,372,286,264,258
168404,514,320,276,266,258
168406,1005,427,297,266,258
168415,959,416,292,266,258
168419,1083,441,297,266,258
168422,1015,405,295,266,258
168485,1119,449,275,265,258
168488,747,346,279,261,259
168490,515,306,270,260,259
168492,1149,452,301,265,258
168495,617,328,268,260,259
168496,515,306,270,260,259
168499,916,407,289,262,259
168500,461,304,269,260,259
168502,929,408,289,262,259
168503,618,328,268,260,259
168504,1117,450,301,265,258
168506,612,346,279,261,259
168507,1135,457,301,265,258
168509,611,345,279,261,259
168511,421,278,262,260,259
168512,1086,444,300,265,258
168513,835,393,293,262,259
168514,561,326,279,261,259
168515,889,399,294,262,259
168516,875,401,289,262,259
168518,281,261,258,68,68
168522,368,278,262,260,259
168524,1095,446,275,265,258
168525,877,399,294,262,259
168526,1098,444,300,265,258
168527,748,375,289,262,259
168528,706,336,266,262,259
168530,325,272,262,260,259
168531,684,350,266,262,259
168532,793,291,266,262,259
168533,277,263,260,259,259
168534,513,319,275,265,258
168535,374,281,263,261,259
168537,1071,430,275,265,258
168538,394,286,265,259,259
168539,270,260,68,68,68
168540,1072,430,275,265,258
168542,277,263,260,259,259
168543,1027,422,296,265,258
168544,262,258,68,68,68
168545,303,268,260,259,259
168546,405,291,266,262,259
168548,294,264,260,259,259
168549,1004,426,296,265,258
168551,321,267,259,258,258
168554,309,262,259,258,258
168555,406,292,267,263,259
168557,933,410,290,265,258
168559,538,312,267,263,259
168560,985,422,296,265,258
168561,595,334,278,263,259
168562,468,287,259,258,258
168563,985,422,296,265,258
168566,341,259,68,68,68
168567,513,319,275,265,258
168568,488,310,264,258,258
168569,489,310,264,258,258
168570,489,310,264,258,258
168575,434,290,264,258,258
168578,455,303,271,258,258
168579,398,290,264,258,258
168580,276,262,259,258,258
168581,593,342,281,265,258
168584,491,303,271,258,258
168587,551,331,276,266,258
168589,855,386,291,265,258
168590,548,330,275,265,258
168592,649,353,284,265,258
168593,795,319,275,265,258
168595,554,333,282,265,258
168597,730,364,284,265,258
168598,683,361,287,264,258
168601,1039,433,298,266,258
168602,580,333,282,265,258
168605,942,390,291,265,258
168606,943,390,291,265,258
168607,841,391,287,264,258
168608,690,355,276,266,258
168609,782,373,286,264,258
168610,1018,431,298,266,258
168613,829,382,276,266,258
168615,803,382,276,266,258
168616,1009,429,297,266,258
168618,736,370,288,266,258
168620,766,377,283,266,258
168622,1005,427,297,266,258
168623,737,370,288,266,258
168631,808,349,283,266,258
168639,977,405,295,266,258
168644,1008,424,295,266,258
168648,890,405,295,266,258
168651,999,417,292,266,258
168716,1119,449,275,265,258
168717,1149,452,301,265,258
168718,1132,453,302,265,258
168723,1116,449,275,265,258
168724,1120,452,301,265,258
168726,617,328,268,260,259
168727,661,345,279,261,259
168728,543,328,268,260,259
168730,947,412,293,262,259
168736,339,269,258,68,68
168737,1100,319,275,265,258
168740,305,261,258,68,68
168743,540,327,280,261,259
168744,818,375,289,262,259
168746,371,277,262,260,259
168748,315,271,261,260,259
168750,748,375,289,262,259
168752,1082,319,275,265,258
168753,405,291,266,262,259
168755,273,261,258,68,68
168756,1077,438,299,265,258
168757,280,263,260,259,259
168758,1071,430,275,265,258
168760,1069,319,275,265,258
168761,393,285,265,259,259
168762,545,325,266,262,259
168763,1064,438,299,265,258
168765,519,291,266,262,259
168771,215,215,215,215,215
168772,658,352,277,263,259
168773,405,291,266,262,259
168776,405,291,266,262,259
168777,967,414,296,265,258
168779,536,322,272,258,258
168781,276,262,259,258,258
168782,530,323,277,263,259
168783,513,319,275,265,258
168784,985,422,296,265,258
168785,361,279,259,258,258
168786,406,292,267,263,259
168787,497,313,273,258,258
168788,530,323,277,263,259
168790,395,287,259,258,258
168794,785,381,290,265,258
168796,441,299,259,258,258
168797,508,314,273,258,258
168798,575,315,267,263,259
168801,455,303,271,258,258
168804,483,262,259,258,258
168805,532,319,275,265,258
168808,512,318,274,264,258
168812,588,340,271,258,258
168814,620,318,274,264,258
168815,813,386,291,265,258
168816,649,353,284,265,258
168818,649,353,284,265,258
168820,573,331,276,266,258
168821,911,402,291,265,258
168823,554,333,282,265,258
168824,671,357,282,265,258
168828,645,349,283,266,258
168830,514,320,276,266,258
168832,1032,431,298,266,258
168833,1001,320,276,266,258
168835,584,337,283,266,258
168837,737,370,288,266,258
168838,876,391,287,264,258
168839,828,382,276,266,258
168842,866,392,287,264,258
168846,231,231,231,231,231
168848,944,320,276,266,258
168850,853,320,276,266,258
168851,870,372,286,264,258
168853,514,320,276,266,258
168854,890,405,295,266,258
168860,964,406,292,266,258
168863,969,415,295,266,258
168871,976,418,292,266,258
168938,632,347,268,260,259
168939,461,304,269,260,259
168944,1132,453,302,265,258
168945,579,293,268,260,259
168947,412,293,268,260,259
168948,617,328,268,260,259
168951,466,307,270,260,259
168952,930,407,289,262,259
168953,1107,448,275,265,258
168956,430,288,262,260,259
168961,891,393,293,262,259
168962,913,397,293,262,259
168963,1108,444,300,265,258
168965,388,282,261,260,259
168966,1101,444,300,265,258
168968,516,281,263,261,259
168969,368,278,262,260,259
168970,500,316,263,261,259
168972,219,219,219,219,219
168973,374,281,263,261,259
168975,372,277,262,260,259
168976,1091,445,300,265,258
168977,300,263,260,259,259
168978,405,291,266,262,259
168980,393,285,265,259,259
168981,296,263,260,259,259
168983,315,271,261,260,259
168984,376,263,260,259,259
168985,377,281,263,261,259
168986,331,263,260,259,259
168987,277,263,260,259,259
168988,635,350,266,262,259
168990,379,263,260,259,259
168991,302,265,260,259,259
168992,268,259,68,68,68
168993,263,259,68,68,68
168994,234,234,234,234,234
168995,1027,422,296,265,258
168996,1044,319,275,265,258
168997,1003,425,296,265,258
168998,637,351,277,263,259
168999,980,422,296,265,258
169001,1045,430,275,265,258
169002,464,300,266,262,259
169003,1045,430,275,265,258
169004,309,262,259,258,258
169006,625,313,273,258,258
169011,531,324,278,263,259
169013,511,292,267,263,259
169015,513,319,275,265,258
169018,508,314,273,258,258
169019,508,314,273,258,258
169023,726,368,285,265,258
169024,495,311,264,258,258
169025,455,303,271,258,258
169029,833,386,291,265,258
169030,513,319,275,265,258
169032,513,319,275,265,258
169034,698,362,275,265,258
169036,513,319,275,265,258
169039,781,380,284,265,258
169040,824,385,275,265,258
169043,734,361,287,264,258
169045,1042,434,298,266,258
169046,827,390,291,265,258
169052,713,358,282,265,258
169054,750,357,282,265,258
169055,738,372,286,264,258
169056,981,320,276,266,258
169058,750,357,282,265,258
169060,759,372,286,264,258
169061,1005,427,297,266,258
169063,797,372,286,264,258
169064,829,382,276,266,258
169069,214,214,214,214,214
169070,845,388,276,266,258
169074,870,372,286,264,258
169080,790,377,283,266,258
169083,1005,427,297,266,258
169085,1065,429,297,266,258
169091,963,418,292,266,258
169097,1025,405,295,266,258
169099,999,417,292,266,258
169158,591,306,270,260,259
169160,1128,454,302,265,258
169167,1121,449,275,265,258
169168,1148,452,301,265,258
169170,1122,449,275,265,258
169172,1118,451,302,265,258
169173,1107,448,275,265,258
169174,1107,448,275,265,258
169178,1135,457,301,265,258
169179,474,305,269,260,259
169182,1106,444,300,265,258
169183,858,398,289,262,259
169184,412,293,268,260,259
169188,850,397,293,262,259
169189,830,375,289,262,259
169191,320,272,262,260,259
169192,339,269,258,68,68
169193,1079,435,275,265,258
169195,705,336,266,262,259
169196,352,274,262,260,259
169198,374,281,263,261,259
169199,427,281,263,261,259
169200,293,261,258,68,68
169201,391,281,263,261,259
169202,393,285,265,259,259
169204,326,271,261,260,259
169207,261,68,68,68,68
169208,273,261,258,68,68
169209,279,265,260,259,259
169210,270,260,68,68,68
169211,1071,430,275,265,258
169213,262,258,68,68,68
169215,1003,425,296,265,258
169217,453,291,266,262,259
169218,513,319,275,265,258
169220,276,262,259,258,258
169221,980,422,296,265,258
169224,1017,422,296,265,258
169227,991,319,275,265,258
169230,319,259,68,68,68
169231,985,422,296,265,258
169232,974,421,275,265,258
169233,901,381,290,265,258
169234,896,381,290,265,258
169235,342,259,68,68,68
169236,624,313,273,258,258
169237,530,323,277,263,259
169238,406,292,267,263,259
169240,577,324,278,263,259
169246,575,315,267,263,259
169248,432,283,264,258,258
169250,513,319,275,265,258
169252,680,359,275,265,258
169253,861,395,291,265,258
169255,587,339,271,258,258
169256,398,290,264,258,258
169261,880,403,291,265,258
169262,879,402,291,265,258
169267,763,339,271,258,258
169268,572,333,282,265,258
169273,827,390,291,265,258
169276,981,320,276,266,258
169277,671,357,282,265,258
169281,1001,320,276,266,258
169285,961,320,276,266,258
169287,514,320,276,266,258
169291,584,337,283,266,258
169296,845,388,276,266,258
169300,766,377,283,266,258
169301,1051,429,297,266,258
169307,890,405,295,266,258
169320,1015,405,295,266,258
169377,708,347,268,260,259
169383,687,347,268,260,259
169386,1126,455,302,265,258
169388,1143,452,301,265,258
169392,465,306,270,260,259
169395,1116,449,275,265,258
169396,412,293,268,260,259
169400,923,401,289,262,259
169402,466,307,270,260,259
169403,564,317,263,261,259
169405,926,401,289,262,259
169406,913,397,293,262,259
169407,1134,456,301,265,258
169408,1108,444,300,265,258
169409,1109,444,300,265,258
169410,1134,456,301,265,258
169413,378,278,262,260,259
169414,482,281,263,261,259
169415,626,343,280,261,259
169419,330,270,258,68,68
169420,296,263,260,259,259
169421,315,271,261,260,259
169424,312,266,260,259,259
169426,427,281,263,261,259
169428,315,271,261,260,259
169429,629,336,266,262,259
169431,374,281,263,261,259
169433,261,68,68,68,68
169435,1003,425,296,265,258
169437,265,68,68,68,68
169439,570,291,266,262,259
169440,258,68,68,68,68
169441,298,267,259,258,258
169442,258,68,68,68,68
169443,356,275,260,259,259
169444,1056,430,275,265,258
169445,513,319,275,265,258
169446,284,264,260,259,259
169447,1017,422,296,265,258
169449,637,351,277,263,259
169450,268,259,68,68,68
169451,513,319,275,265,258
169452,615,313,273,258,258
169453,578,323,277,263,259
169454,615,313,273,258,258
169455,610,335,278,263,259
169458,988,421,275,265,258
169459,513,319,275,265,258
169460,624,313,273,258,258
169461,513,319,275,265,258
169463,365,280,259,258,258
169465,529,315,267,263,259
169466,484,292,267,263,259
169467,484,292,267,263,259
169469,912,319,275,265,258
169470,779,367,285,265,258
169472,276,262,259,258,258
169473,740,368,285,265,258
169476,532,319,275,265,258
169481,639,319,275,265,258
169482,513,319,275,265,258
169485,512,318,274,264,258
169486,512,318,274,264,258
169488,554,333,282,265,258
169489,620,318,274,264,258
169490,588,340,271,258,258
169491,573,331,276,266,258
169492,910,402,291,265,258
169494,774,379,284,265,258
169501,752,374,276,266,258
169504,832,392,287,264,258
169507,750,357,282,265,258
169510,737,370,288,266,258
169511,514,320,276,266,258
169514,989,420,276,266,258
169515,844,388,276,266,258
169520,1010,423,276,266,258
169521,1009,429,297,266,258
169524,890,405,295,266,258
169525,890,405,295,266,258
169526,849,396,276,266,258
169527,796,377,283,266,258
169531,1088,442,297,266,258
169534,814,377,283,266,258
169543,1046,436,295,266,258
169545,983,406,292,266,258
169549,1049,437,295,266,258
169607,754,345,279,261,259
169609,1126,455,302,265,258
169610,746,346,279,261,259
169612,1149,452,301,265,258
169613,1149,452,301,265,258
169616,1124,453,302,265,258
169618,492,305,269,260,259
169620,617,328,268,260,259
169622,618,328,268,260,259
169623,543,328,268,260,259
169624,661,345,279,261,259
169625,521,307,270,260,259
169626,878,375,289,262,259
169629,426,288,262,260,259
169631,891,393,293,262,259
169632,412,293,268,260,259
169634,401,278,262,260,259
169635,561,326,279,261,259
169636,561,326,279,261,259
169637,315,271,261,260,259
169638,847,387,266,262,259
169639,287,261,258,68,68
169641,352,274,262,260,259
169642,801,291,266,262,259
169643,374,281,263,261,259
169644,329,270,258,68,68
169645,374,281,263,261,259
169649,326,271,261,260,259
169650,652,344,280,261,259
169652,273,261,258,68,68
169655,1040,435,275,265,258
169656,1040,435,275,265,258
169658,384,263,260,259,259
169659,286,264,260,259,259
169661,411,285,265,259,259
169663,390,284,265,259,259
169664,298,267,259,258,258
169665,1014,430,275,265,258
169666,406,292,267,263,259
169667,215,215,215,215,215
169669,424,295,267,263,259
169670,405,291,266,262,259
169672,405,291,266,262,259
169674,423,295,267,263,259
169675,439,297,267,263,259
169677,1045,430,275,265,258
169678,933,410,290,265,258
